co_cnes;nm_fant;bairro;distrito;gestao;atend_sus;tipo_und;nat_jur;co_ibge;lat;long
5156254;CONSULTORIO ODONTOLOGICO ELIZABETH KRISTINNE T L GUIMARAES;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
5156289;CENTRO MEDICO DR AGNALDO MACHADO;GRUTA DE LOURDES;3;M;0;36;Privado;270430;-9.62563;-35.73132
5163919;CLINICA DR SERGIO TOLEDO;PONTA VERDE;1;M;0;22;Privado;270430;-9.65665;-35.70244
5163994;CONSULTORIO MEDIOC BARTOLOMEU ZIMBA DA SILVA;CENTRO;2;M;0;22;Privado;270430;-9.66703;-35.74122
5164028;CONSULTORIO MEDICO MARIA DO CARMO LYRA DE ANDRADE;FAROL;3;M;0;22;Privado;270430;-9.64764;-35.73245
5164109;CONSULTORIO MEDICO DILMA PINHO OLIVEIRA;POCO;1;M;0;22;Privado;270430;-9.65888;-35.72321
5164168;CONSULTORIO MEDICO ELENIZE CAMPOS DA SILVA;CENTRO;2;M;0;22;Privado;270430;-9.66612;-35.73175
5164192;CONSULTORIO MEDICO BERNADETE BORGES;CENTRO;2;M;0;22;Privado;270430;-9.66461;-35.73283
5164214;CONSULTORIO MEDICO FRANCISCO JOSE CAVALCANTI MONTENEGRO;FAROL;3;M;0;22;Privado;270430;-9.65903;-35.73218
5164230;CONSULTORIO MEDICO KILZA BARROS DOS S M COSTA;FAROL;3;M;0;22;Privado;270430;-9.64346;-35.73745
5169348;DIRLENE BRANDAO DE ALMEIDA SALVADOR;PAJUCARA;1;M;0;22;Privado;270430;-9.67344;-35.71789
5169437;CLAUDEMILSON SAMPAIO DE OLIVEIRA;CENTRO;2;M;0;22;Privado;270430;-9.6665;-35.73803
5169453;CONSULTORIO MEDICO GUSTAVO NOGUEIRA BEZERRA;FAROL;3;M;0;22;Privado;270430;-9.65024;-35.72972
5172896;CONSULTORIO ODONTOLOGICO LARISSA MARIA CALHEIROS COUTINHO;FAROL;3;M;0;22;Privado;270430;-9.65902;-35.73216
5173051;CLINICA DEDIAGNOSTICO POR IMAGEM E RADIOLOGIA;FAROL;3;M;0;36;Privado;270430;-9.66063;-35.73442
5173108;CONSULTORIO MEDICO ILDE BRAGA GUIMARAES COELHO;FAROL;3;M;0;22;Privado;270430;-9.65788;-35.73488
5189748;CRISTIANE GOMES;FAROL;3;M;0;22;Privado;270430;-9.65899;-35.7346
5194806;JUVENAL GONCALVES DOS SANTOS;FAROL;3;M;0;22;Privado;270430;-9.65088;-35.73211
5194830;CAPS II DR ROSTAND SILVESTRE;JATIUCA;1;M;1;70;Público;270430;-9.65107;-35.70333
5194873;MARCELO LEAL VENEZIANO;MANGABEIRAS;1;M;0;22;Privado;270430;-9.66625;-35.73509
5195012;SEVERINO DORGIVAL DE FRANCA;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5195020;EDILEUSA BEZERRA DE LIMA;FAROL;3;M;0;22;Privado;270430;-9.63262;-35.74214
5198194;ANITA DE ANDRADE VILHACA;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
5198224;JADILMA MAFRA BARBOSA;FAROL;3;M;0;22;Privado;270430;-9.62107;-35.73681
5198240;MARIO AUGUSTO MENEZES PINHEIRO;POCO;1;M;0;22;Privado;270430;-9.66743;-35.73004
5207592;VANIA MARCIA SILVA CHERNICHIARRO CORREA;POCO;1;M;0;22;Privado;270430;-9.66743;-35.73004
5207622;YANA OLIVEIRA CABRAL DE VASCONCELOS;FAROL;3;M;0;22;Privado;270430;-9.63845;-35.73893
5207657;CLINICA DE RECUPERACAO LTDA;FAROL;3;M;0;36;Privado;270430;-9.65669;-35.735
5207673;ANELISE NEVES MACEDO SILVA;FAROL;3;M;0;22;Privado;270430;-9.65886;-35.73724
5207711;CHRISTIANE CALHEIROS FARIAS;FAROL;3;M;0;22;Privado;270430;-9.62987;-35.74099
5207797;NADJA MELO REZENDE MARTINS DE SOUZA;PONTA VERDE;1;M;0;22;Privado;270430;-9.65878;-35.70476
5207894;ISAURA MARIA ARAUJO GOES;FAROL;3;M;0;22;Privado;270430;-9.65354;-35.73951
5208033;CLAUDIA GAMA VIEIRA CERQUEIRA;FAROL;3;M;0;22;Privado;270430;-9.65354;-35.73951
5208076;CLAUDIA MARIA DANTAS DE MENDONCA;FAROL;3;M;0;22;Privado;270430;-9.65319;-35.73486
5208343;VITAL CORADO GAMA;FAROL;3;M;0;22;Privado;270430;-9.64576;-35.74042
5208378;CRISTIANO DA CRUZ CORREIA;FAROL;3;M;0;22;Privado;270430;-9.64902;-35.74103
5208408;MEDICLIN DIAGNOSTICO E TRATAMENTO S S LTDA;CENTRO;2;M;0;36;Privado;270430;-9.66838;-35.73626
5208432;ELIEDJA MARIA NEVES LOPES;FAROL;3;M;0;22;Privado;270430;-9.65787;-35.73486
5208491;ALCIDES BRANDAO DE MOURA NETO;FAROL;3;M;0;22;Privado;270430;-9.65673;-35.73447
5208505;VANILDA DE MELO VELOSO COUTO;PONTA VERDE;1;M;0;22;Privado;270430;-9.6581;-35.70645
5208548;NEILZA VILELA DE CARVALHO;POCO;1;M;0;22;Privado;270430;-9.66625;-35.73509
5208610;MARIA GORETTI BARBOSA DE SOUZA;FAROL;3;M;0;22;Privado;270430;-9.57395;-35.76664
5208653;KARLA CHRISTINA AMARAL PINTO;CENTRO;2;M;0;22;Privado;270430;-9.65899;-35.7346
5208696;VALQUIRIA MAZONI MARTINS;JARAGUA;1;M;0;22;Privado;270430;-9.64502;-35.70954
5208742;PROATEND;FAROL;3;M;0;36;Privado;270430;-9.62107;-35.73681
5208769;ODONTOBELLO;FAROL;3;M;0;36;Privado;270430;-9.65383;-35.73317
5208785;STAEL DE SOUZA RAMIRES;CENTRO;2;M;0;22;Privado;270430;-9.66711;-35.73703
5208807;INSTITUTO DA IMAGEM;MANGABEIRAS;1;M;0;36;Privado;270430;-9.63799;-35.70431
5208823;CONSULTORIO ODONTOLOGICO SONIA MARIA BARROS FRANCO;MANGABEIRAS;1;M;0;22;Privado;270430;-9.64502;-35.70954
5208831;CICERO RICARDO UMBELINO DE ARAUJO;CENTRO;2;M;0;22;Privado;270430;-9.58039;-35.77347
5208858;FELIPE JOSE DE MOURA VIANNA;FAROL;3;M;0;22;Privado;270430;-9.62995;-35.73754
5208912;MEDIMA MEDICINA INTENSIVA MACEIO S C;FAROL;3;M;0;36;Privado;270430;-9.62107;-35.73681
5208920;EDGLEI VERGETTI DE SIQUEIRA MELO;CENTRO;2;M;0;22;Privado;270430;-9.66773;-35.73034
5219361;ADRIANA PACHECO DE OLIVEIRA;FAROL;3;M;0;22;Privado;270430;-9.64929;-35.7337
5219701;THEREZITA MARIA PEIXOTO PATURY GALVAO;PONTA VERDE;1;M;0;22;Privado;270430;-9.65395;-35.70393
5219760;IRENILDA PEREIRA LINS LEMOS;FAROL;3;M;0;22;Privado;270430;-9.64746;-35.73249
5219787;YELMA CARDOSO DA SILVA MENDONCA;FAROL;3;M;0;22;Privado;270430;-9.62487;-35.72947
5219795;ANA MARLUCE PITTA DUARTE;FAROL;3;M;0;22;Privado;270430;-9.63218;-35.73997
5219817;MARIA REJANE BARBOSA PINTO;CENTRO;2;M;0;22;Privado;270430;-9.66609;-35.73867
5219841;ELVIRA CHRISTINA CAVALCANTI LIMA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66062;-35.70513
5220920;ARISTOMENIS BASILE CHRISTOPOULOS;FAROL;3;M;0;22;Privado;270430;-9.65399;-35.71264
5220939;MARIA ANUNCIADA LINS DA SILVA;FAROL;3;M;0;22;Privado;270430;-9.66116;-35.73413
5220998;ROSANGELA FERREIRA MACEDO;JATIUCA;1;M;0;22;Privado;270430;-9.64791;-35.70639
5221102;PEDIATRIA 24 HORAS;JATIUCA;1;M;0;07;Privado;270430;-9.66128;-35.70432
5221145;EDMUNDO JOSE MOREIRA DE MELO;CENTRO;2;M;0;22;Privado;270430;-9.66773;-35.73034
5221196;JESSIE MARIA SAMPAIO REIS;CENTRO;2;M;0;22;Privado;270430;-9.66817;-35.74013
5222931;SAUDE INTEGRADA;FAROL;3;M;1;36;Privado;270430;-9.64659;-35.73331
5225116;CONSULTORIO PSICOLOGIA MARIA DE FATIMA BOMFIM AMORIM;FAROL;3;M;0;22;Privado;270430;-9.64629;-35.74233
5225140;CRISTIANO DE SOUSA SILVA;FAROL;3;M;0;22;Privado;270430;-9.57395;-35.76664
5225205;CLINICA ODONTOLOGIACA PACHECO;FAROL;3;M;0;22;Privado;270430;-9.65899;-35.7346
5225256;MICHELE PATRICIA TENORIO LINS;JATIUCA;1;M;0;22;Privado;270430;-9.65106;-35.73474
5225345;VIVIANE VIEIRA MALTA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66112;-35.70576
5225396;CLAUDINETE MOURA LACERDA;FAROL;3;M;0;22;Privado;270430;-9.6279;-35.73658
5225442;SIDERVAL MOURA SANTOS;PAJUCARA;1;M;0;22;Privado;270430;-9.67147;-35.71764
5225450;JORDANA PASSOS TORRES;JARAGUA;1;M;0;22;Privado;270430;-9.66926;-35.73309
5225469;ALESSANDRA MARIA TAVARES MALHEIROS;FAROL;3;M;0;22;Privado;270430;-9.62812;-35.74111
5225477;SOFIA DE GOIS GOMES;FAROL;3;M;0;22;Privado;270430;-9.63991;-35.73508
5230705;EMERSON NICACIO MEDEIROS;JATIUCA;1;M;0;22;Privado;270430;-9.65699;-35.72246
5230748;MICHELLE LEAO BITTENCOURT B MEDEIRO;JATIUCA;1;M;0;22;Privado;270430;-9.65699;-35.72246
5230756;CLAUDIA PATRICIA DE LIMA FREIRE;JATIUCA;1;M;0;22;Privado;270430;-9.65077;-35.70148
5230764;CONSULTORIO ODONTOLOGICO PRISCILLA MOTTA TAVARES;JATIUCA;1;M;0;22;Privado;270430;-9.65077;-35.70148
5231124;ADRIANA SEVERI ZANONI;FAROL;3;M;0;22;Privado;270430;-9.65886;-35.73724
5231132;ROSIETE MARIA DE LIMA FERREIRA;POCO;1;M;0;22;Privado;270430;-9.64868;-35.74615
5231159;LUCIMAR GUIMARAES SANTOS PLECH;FAROL;3;M;0;22;Privado;270430;-9.64798;-35.73378
5231302;CONSULTORIO ODONTOLOGICO ANGELINA COZZA GUERRERA;FAROL;3;M;0;22;Privado;270430;-9.64333;-35.73718
5238587;VERONICA RIBEIRO LAMENHA LINS;POCO;1;M;0;22;Privado;270430;-9.65908;-35.72568
5238617;CARLA ANDREA CANUTO S DE MOARES;PONTA VERDE;1;M;0;22;Privado;270430;-9.66315;-35.70181
5238668;CRISTIANE MARIA COSTA MONTEIRO;JATIUCA;1;M;0;22;Privado;270430;-9.65282;-35.71264
5238684;CLINIVIDA MEDICINA INTEGRADA;GRUTA DE LOURDES;3;M;0;36;Privado;270430;-9.61748;-35.73823
5238692;INGRAMS URSULA MACHADO DE ARRUDA;JATIUCA;1;M;0;22;Privado;270430;-9.64791;-35.70639
5238803;UROCLINICA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66244;-35.70023
5238978;MONTESANTI CENTRO MEDICO;FAROL;3;M;0;36;Privado;270430;-9.64557;-35.73731
5239079;NANCY HELENA DE CARVALHO COSTA;PAJUCARA;1;M;0;22;Privado;270430;-9.66479;-35.7117
5239087;MARIA HELENA LISBOA DE ALMEIDA;PONTA VERDE;1;M;0;22;Privado;270430;-9.67031;-35.72577
5239109;RILDA DE KATIA SACRAMENTO CALDAS;CENTRO;2;M;0;22;Privado;270430;-9.6664;-35.736
5239176;LAURA ALICE HOLANDA CARVALHO GALVAO;PONTA VERDE;1;M;0;22;Privado;270430;-9.66112;-35.70576
5239249;JOSE BARBOSA NETO;CENTRO;2;M;0;22;Privado;270430;-9.6665;-35.73803
5239265;CARLOS ROBERTO FERRAZ PLECH;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
5239338;VALERIA TAVARES BATALHA DE LIMA;PAJUCARA;1;M;0;22;Privado;270430;-9.66479;-35.7117
5239362;VALMIR ALESSANDRO COSTA DE OLIVEIRA;JATIUCA;1;M;0;22;Privado;270430;-9.65183;-35.7015
5239397;MARIA DO ROSARIO ALVES FEITOSA;CENTRO;2;M;0;22;Privado;270430;-9.53892;-35.74993
5239400;MARIA ADELZIANY ANDRE DE SOUZA;CENTRO;2;M;0;22;Privado;270430;-9.66699;-35.74123
5239427;CONSULTORIO ODONTOLOGICO ALESSANDRA BARBOSA PRUDENTE PESSOA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66202;-35.70278
5239435;KATIA MARIA FEITOSA OLIVEIRA CARVALHO;PONTA VERDE;1;M;0;22;Privado;270430;-9.65853;-35.70892
5239451;RAFAELLA DE BARROS BRANCO SARMENTO;MANGABEIRAS;1;M;0;22;Privado;270430;-9.64502;-35.70954
5241049;FISIOCLINICA;FAROL;3;M;0;36;Privado;270430;-9.65089;-35.73275
5241065;UNI UNIDADE HELIA MENDES;FAROL;3;M;0;22;Privado;270430;-9.65089;-35.73315
5241081;JOSE RICARDO CORREIA DE OLIVEIRA;POCO;1;M;0;22;Privado;270430;-9.66202;-35.70581
5241138;INAH CERQUEIRA DE SOUZA JATOBA;FAROL;3;M;0;22;Privado;270430;-9.65106;-35.73474
5241146;ANA VERA ALECIO LINS;CENTRO;2;M;0;22;Privado;270430;-9.6665;-35.73803
5241154;CONSULTORIO ODONTOLOGICO GENIVAL LIMA MAGALHAES;FAROL;3;M;0;22;Privado;270430;-9.65106;-35.73474
5241162;NILTON COSTA;FAROL;3;M;0;22;Privado;270430;-9.65783;-35.73439
5241189;ANTONIO LUIZ MILHARES FILHO;FAROL;3;M;0;22;Privado;270430;-9.65788;-35.73488
5241219;ANTONIO DE PADUA MEDEIROS DE CARVALHO JUNIOR;FAROL;3;M;0;22;Privado;270430;-9.64603;-35.7357
5241235;ANA DE LOURDES MENEZES B DA COSTA;JATIUCA;1;M;0;22;Privado;270430;-9.64791;-35.70639
5241243;IZABEL CRISTINA COSTA DO AMARAL;FAROL;3;M;0;22;Privado;270430;-9.64333;-35.73718
5241251;TIAGO GUSMAO MURITIBA;FAROL;3;M;0;22;Privado;270430;-9.67087;-35.76125
5241278;ROSA MARIA MEDEIROS TORRES BARBOSA;CENTRO;2;M;0;22;Privado;270430;-9.66711;-35.73703
5241286;CONSULTORIO ODONTOLOGICO EDILSON SALES JUNIOR;CENTRO;2;M;0;22;Privado;270430;-9.66605;-35.73152
5241294;CONSULTORIO ODONTOLOGICO LUCIANE DE V LIMA MADEIRO;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
5241308;CLINICA DA VOZ;MANGABEIRAS;1;M;0;36;Privado;270430;-9.63799;-35.70431
5241316;CONSULTORIO ODONTOLOGICO VERA LUCIA AVILA DA SILVA;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5241359;CLAUDIO ELIZIO FIUZA CAMPELO;FAROL;3;M;0;22;Privado;270430;-9.57448;-35.77041
5241405;RENATO RIBEIRO OLIVA DE SOUZA;JATIUCA;1;M;0;22;Privado;270430;-9.65853;-35.70892
5241421;CONSULTORIO ODONTOLOGICO DANIELLADE CASTRO DUARTE DE ALMEID;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6182;-35.73586
5241456;CLINICA DE FISIOTERAPIA GERAL E ESPECIALIZADA CLIFIGE;FAROL;3;M;0;36;Privado;270430;-9.64941;-35.73045
5241464;ELIANE MARTIN UCHA;FAROL;3;M;0;22;Privado;270430;-9.64576;-35.74042
5241472;CONSULTORIO ODONTOLOGICO SOLANGE BUARQUE TENORIO;JATIUCA;1;M;0;22;Privado;270430;-9.65077;-35.70148
5241480;CONSULTORIO ODONTOLOGICO ALDA MARIA CRESCENCIO VERGETTI;FAROL;3;M;0;22;Privado;270430;-9.66116;-35.73413
5241510;CONSULTORIO ODONTOLOGICO GRUSCENKA SARAI C DE M MAURICIO;FAROL;3;M;0;22;Privado;270430;-9.64902;-35.74103
5241537;EDVANIA FRAGOSO ARGOLO ACIOLY;FAROL;3;M;0;22;Privado;270430;-9.66625;-35.73509
5251990;LABORATORIO DE DIAGNOSTICO PESQUISAS E CONTROLE;TABULEIRO DOS MARTINS;7;M;1;36;Público;270430;-9.66625;-35.73509
5253381;HOSPITAL UNIMED;FAROL;3;M;0;05;Privado;270430;-9.65872;-35.73174
5254833;ELIANA PEREIRA DE OLIVEIRA;CENTRO;2;M;0;22;Privado;270430;-9.66817;-35.74013
5254957;CENTRO CLINICO E CARDIOLOGICO LTDA;POCO;1;M;0;36;Privado;270430;-9.66888;-35.72972
5255007;ANA MARIA ANDRADE TEIXEIRA LEAO;FAROL;3;M;0;22;Privado;270430;-9.65204;-35.73727
5255058;CLINICOR;FAROL;3;M;0;36;Privado;270430;-9.65362;-35.73392
5255104;VICENTINA ESTEVES WANDERLEY;FAROL;3;M;0;22;Privado;270430;-9.65781;-35.73392
5255155;NILZA MARIA ALVES SILVA;PAJUCARA;1;M;0;22;Privado;270430;-9.67101;-35.71712
5255198;MEDICOR;PAJUCARA;1;M;0;39;Privado;270430;-9.67303;-35.71852
5255228;DARIO FERNANDES LOPES FILHO;FAROL;3;M;0;22;Privado;270430;-9.67447;-35.75054
5255244;CONSULTORIO ODONTOLOGICO DEBORA BERTOLAZZO;JATIUCA;1;M;0;22;Privado;270430;-9.64791;-35.70639
5255287;JOSE JANIO BARBOSA FREIRE;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5255317;IMMED;FAROL;3;M;0;36;Privado;270430;-9.62487;-35.72947
5255341;ONCOCLINICA S C LTDA;PONTA VERDE;1;M;0;36;Privado;270430;-9.66291;-35.70426
5255422;MARIA CLAUDIA UCHOA SALOMAO;PONTA VERDE;1;M;0;22;Privado;270430;-9.66077;-35.70643
5255430;RENATO CABUS;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5255619;AMAURY DE CARVALHO VILLAR;CENTRO;2;M;0;22;Privado;270430;-9.66807;-35.73151
5255635;MARCOS ANTONIO DE CARVALHO GUEDES;FAROL;3;M;0;22;Privado;270430;-9.62602;-35.73215
5255643;PEDRO CARNAUBA BRANDAO;STELLA MARIS;1;M;0;22;Privado;270430;-9.64791;-35.70639
5255775;CAM CLINICA DE ANESTESIA LTDA;CENTRO;2;M;0;36;Privado;270430;-9.665;-35.74144
5255783;CELIDA MALTA DE ALMEIDA MOREIRA;POCO;1;M;0;22;Privado;270430;-9.66538;-35.73213
5255791;RANILDA FERNANDES DOS SANTOS PIMENTEL;JARAGUA;1;M;0;22;Privado;270430;-9.66072;-35.72302
5257468;EDSON PERROTI SANTOS;FAROL;3;M;0;22;Privado;270430;-9.62487;-35.72947
5287057;MARIA JOSE COSTA SANTA ROSA;JATIUCA;1;M;0;22;Privado;270430;-9.65332;-35.70465
5287065;SONIVALDO SOUZA DE SIQUEIRA;CENTRO;2;M;0;22;Privado;270430;-9.66605;-35.73152
5299810;CONSULTORIO ODONTOLOGICO EDMAR MENDONCA DE GUSMAO;MANGABEIRAS;1;M;0;22;Privado;270430;-9.64502;-35.70954
5299853;SHEILA MOTA CAVALCANTE;FAROL;3;M;0;22;Privado;270430;-9.65777;-35.73253
5299926;SANDRA MARY MAGALHAES CAVALCANTE;CENTRO;2;M;0;22;Privado;270430;-9.66711;-35.73703
5299950;FREDERICO THEOBALDO RAMOS ROCHA;FAROL;3;M;0;22;Privado;270430;-9.65903;-35.73218
5300002;ROBERTO WANDERLEY AMORIM;CENTRO;2;M;0;22;Privado;270430;-9.66612;-35.73862
5300037;ANA CRISTINA PAES BARRETOS DOS ANJOS;PONTA VERDE;1;M;0;22;Privado;270430;-9.66061;-35.70469
5300088;ADRIANA DOS SANTOS SALDIVAR MENDONCA;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6225;-35.73665
5300118;RUI OLIVEIRA COSTA;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.6225;-35.73665
5300126;TACIANA CAVALCANTI DE ALBUQUERQUE;PAJUCARA;1;M;0;22;Privado;270430;-9.64941;-35.73045
5350743;CONSULTORIO MEDICO MONICA DIAS BAHIA;JATIUCA;1;M;0;22;Privado;270430;-9.66625;-35.73509
5350832;CONSULTORIO MEDICO MARIA INES COSTA MACHADO GOMES;FAROL;3;M;0;22;Privado;270430;-9.64897;-35.74076
5350875;CONSULTORIO ODONTOLOGICO FERNANDA TENORIO VALENTE;PONTA VERDE;1;M;0;22;Privado;270430;-9.65853;-35.70892
5350948;CONSULTORIO MEDICO EDMEA MELO KUMMER;PONTA VERDE;1;M;0;22;Privado;270430;-9.65665;-35.70034
5350964;CONSULTORIO MEDICO LUIZ AUGUSTO FINOTTI;JATIUCA;1;M;0;22;Privado;270430;-9.66625;-35.73509
5354137;PROCLINICO DIAGNOSTICO LABORATORIAL LTDA;CENTRO;2;M;0;39;Privado;270430;-9.66722;-35.73301
5360307;CONSULTORIO DE PSICOLOGIA MANOEL CASSIMIRO LOPES NETO;FAROL;3;M;0;22;Privado;270430;-9.65316;-35.73122
5360315;REMOV;FAROL;3;M;0;36;Privado;270430;-9.65288;-35.73206
5360358;CONSULTORIO ODONTOLOGICO CARINE MECIA ALVES MALTA;JATIUCA;1;M;0;22;Privado;270430;-9.65077;-35.70148
5362814;CONSULTORIO MEDICO ANTONIO GOIS CAVALCANTE FILHO;CLIMA BOM;7;M;0;22;Privado;270430;-9.62487;-35.72947
5362830;ANESTVIDA;FAROL;3;M;0;36;Privado;270430;-9.62107;-35.73681
5372259;FARMACIA POPULAR DO BRASIL;BENEDITO BENTES II;6;M;0;43;Público;270430;-9.55953;-35.7253
5372356;CONSULTORIO ODONTOLOGICO PAULENE ALVES DA SILVA;MANGABEIRAS;1;M;0;22;Privado;270430;-9.64502;-35.70954
5372372;CENTRO DE OFTALMO E OTORRINO DE MACEIO;FAROL;3;M;1;36;Privado;270430;-9.6288;-35.74152
5404738;CONSULTORIO DE PSICOLOGIA ANA MARIA LEAL DE AGUIAR;PONTA VERDE;1;M;0;22;Privado;270430;-9.63358;-35.72663
5408989;CORA MACEIO AL;POCO;1;M;1;81;Público;270430;-9.66463;-35.73186
5412927;FISIOTERAVIDA;PINHEIRO;3;M;1;36;Privado;270430;-9.6331;-35.74463
5412943;CONSULTORIO MEDICO RENATO TADEU JUSTINO RIBEIRO;JARAGUA;1;M;0;22;Privado;270430;-9.66743;-35.72667
5414520;CONSULTORIO MEDICO SANDRA MARCIA DE ALENCAR;PONTA VERDE;1;M;0;22;Privado;270430;-9.66153;-35.70135
5414539;CONSULTORIO MEDICO ALAIDE ANA DA FONSECA;PONTA VERDE;1;M;0;22;Privado;270430;-9.66153;-35.70135
5414563;CONSULTORIO MEDICO EDMILTON CARLOS WANDERLEY CAVALCANTE;PONTA VERDE;1;M;0;22;Privado;270430;-9.66153;-35.70135
5426901;CONSULTORIO MEDICO VIVIANE ROCHA DE SANTA ROSA;JATIUCA;1;M;0;22;Privado;270430;-9.64129;-35.70039
5427088;CONSULTORIO MEDICO EVERANE MONTE XAVIER DE SOUZA;FAROL;3;M;0;22;Privado;270430;-9.66147;-35.73517
5435471;CONSULTORIO ODONTOLOGICO PEDRO SOARES FILHO;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5435498;CONSULTORIO ODONTOLOGICO ALINE TEIXEIRA DOS SANTOS;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5435528;CONSULTORIO ODONTOLOGICO KEYLA VILAR;FAROL;3;M;0;22;Privado;270430;-9.65284;-35.73175
5435536;CONSULTORIO ODONTOLOGICO JOAO PEDRO GAIA NEPOMUCENO;FAROL;3;M;0;22;Privado;270430;-9.65903;-35.73218
5438594;NUTRIMAIS;FAROL;3;M;0;22;Privado;270430;-9.65459;-35.73495
5438616;CONSULTORIO CLINICO VIVIAN BORGES DE ALMEIDA;GRUTA DE LOURDES;3;M;0;22;Privado;270430;-9.62379;-35.73837
5457270;DIAGNOSE;PONTA VERDE;1;M;0;36;Privado;270430;-9.6621;-35.70214
5479894;CONSULTORIO MEDICO EUDES DA ROCHA CAVALCANTI;CENTRO;2;M;0;22;Privado;270430;-9.66817;-35.74013
5491274;CONSULTORIO ODONTOLOGICO MARIA LUCIA BEZERRA FEITOSA;PAJUCARA;1;M;0;22;Privado;270430;-9.6684;-35.7152
5491541;CONSULTORIO ODONTOLOGICO MARIA JAIZE LIMA CHAGAS;FAROL;3;M;0;22;Privado;270430;-9.64764;-35.73245
5491665;CONSULTORIO MEDICO MARIA DE FATIMA DE A CELESTINO MILITO;FAROL;3;M;0;22;Privado;270430;-9.64897;-35.74076
5509130;CONSULTORIO ODONTOLOGICO TAYGUARA CERQUEIRA CAVALCANTI;CENTRO;2;M;0;22;Privado;270430;-9.66743;-35.73004
5509173;CONSULTORIO MEDICO CELIA MARIA RODRIGUES DE LIMA DIAS;CENTRO;2;M;0;22;Privado;270430;-9.66712;-35.74211
5509572;LACLIM;CENTRO;2;M;1;39;Público;270430;-9.66555;-35.7307
5516617;ANA MARY XAVIER CALZADO;FAROL;3;M;0;22;Privado;270430;-9.64572;-35.74032
5517885;CONSULTORIO MEDICO FABIA GAZZANEO TEIXEIRA CAVALCANTE;FAROL;3;M;0;22;Privado;270430;-9.64572;-35.74032
5523524;CONSULTORIO ODONTOLOGICO MARIA SILVA SANTOS DO NASCIMENTO;JATIUCA;1;M;0;22;Privado;270430;-9.63817;-35.70451
5523702;CONSULTORIO ODONTOLOGICO FRANCISCO VALDSON SOARES CRISTINO;JATIUCA;1;M;0;22;Privado;270430;-9.65282;-35.71264
5593727;CONSULTORIO ODONTOLOGICO VANIA MARIA LAMENHA SAMPAIO SOUSA;POCO;1;M;0;22;Privado;270430;-9.66068;-35.714
5597323;CONSULTORIO ODONTOLOGICO EMMANUELLY DE ASSIS CHAVES;MANGABEIRAS;1;M;0;22;Privado;270430;-9.64502;-35.70954
5600596;CONSULTORIO MEDICO MARIA JOSE DE MEDEIROS SILVEIRA BARROS;JATIUCA;1;M;0;22;Privado;270430;-9.64791;-35.70639
5601223;CLINLAB;BENEDITO BENTES;6;M;0;36;Privado;270430;-9.55946;-35.72535
5616441;CONSULTORIO DE PSICOLOGIA MAELY NUNES ARAUJO;JATIUCA;1;M;0;22;Privado;270430;-9.65024;-35.71008
5617154;CONSULTORIO ODONTOLOGICO RICARDO GONCALVES MOTA;CENTRO;2;M;0;22;Privado;270430;-9.6665;-35.73803
5885027;CLINICA FIPI FISIOTERAPIA E PILATES;STELLA MARIS;1;M;0;36;Privado;270430;-9.64793;-35.70639
5889243;GRUPO DE MEDICINA CLINICA INTENSIVA;FAROL;3;M;0;36;Privado;270430;-9.62995;-35.73754
5889251;CONS DE PSICOLOGIA CRISTINA LUCIA COSTA MAURICIO DE MACEDO;MANGABEIRAS;1;M;0;22;Privado;270430;-9.64868;-35.74615
5916860;CONSULTORIO DE NUTRICAO THYRZA TORRES ASSUNCAO;FAROL;3;M;0;22;Privado;270430;-9.64843;-35.73403
5921589;CONSULTORIO MEDICO MARLUCE BARBOSA ABREU PINTO;PINHEIRO;3;M;0;22;Privado;270430;-9.60346;-35.74609
5921600;CONS ODONTOLOGICO DANIELLE PERCIANO DA ROCHA CAMERINO;JATIUCA;1;M;0;22;Privado;270430;-9.64502;-35.70954
5923921;FISIO E VIDA REABILITACAO;GRACILIANO RAMOS;7;M;0;36;Privado;270430;-9.64868;-35.74615
5930545;CONS ODONTOLOGICO MARILYN DE LIMA MOURA;FAROL;3;M;0;22;Privado;270430;-9.64669;-35.73622
5930677;CONS PSICOLOGICO EDILEUZA RODRIGUES SILVA;FAROL;3;M;0;22;Privado;270430;-9.64248;-35.73866
5931975;NOT;GRUTA DE LOURDES;3;M;1;36;Privado;270430;-9.62466;-35.729
